security id,company,threshold,accuracy,precision,recall,f1_score,parameters,confusion matrix,model
500085,CHAMBAL FERTILISERS & CHEMICALS LTD,0.01,0.31784841075794623,1.0,0.31784841075794623,0.4823747680890538,"batch_size = 25,  epochs = 25","[[  0   0]
 [558 260]]",cnn
500085,CHAMBAL FERTILISERS & CHEMICALS LTD,0.02,0.1845965770171149,1.0,0.1845965770171149,0.3116615067079463,"batch_size = 25,  epochs = 25","[[  0   0]
 [667 151]]",cnn
500085,CHAMBAL FERTILISERS & CHEMICALS LTD,0.03,0.10268948655256724,1.0,0.10268948655256724,0.1862527716186253,"batch_size = 25,  epochs = 25","[[  0   0]
 [734  84]]",cnn
500085,CHAMBAL FERTILISERS & CHEMICALS LTD,0.04,0.0550122249388753,1.0,0.0550122249388753,0.10428736964078794,"batch_size = 25,  epochs = 25","[[  0   0]
 [773  45]]",cnn
500085,CHAMBAL FERTILISERS & CHEMICALS LTD,0.05,0.039119804400977995,1.0,0.039119804400977995,0.07529411764705883,"batch_size = 25,  epochs = 25","[[  0   0]
 [786  32]]",cnn
500085,CHAMBAL FERTILISERS & CHEMICALS LTD,0.1,0.008557457212713936,1.0,0.008557457212713936,0.016969696969696968,"batch_size = 25,  epochs = 25","[[  0   0]
 [811   7]]",cnn
500112,SBIN,0.01,0.2906458797327394,1.0,0.2906458797327394,0.45038826574633295,"batch_size = 25,  epochs = 25","[[  0   0]
 [637 261]]",cnn
500112,SBIN,0.02,0.1514476614699332,1.0,0.1514476614699332,0.2630560928433269,"batch_size = 25,  epochs = 25","[[  0   0]
 [762 136]]",cnn
500112,SBIN,0.03,0.08240534521158129,1.0,0.08240534521158129,0.15226337448559668,"batch_size = 25,  epochs = 25","[[  0   0]
 [824  74]]",cnn
500112,SBIN,0.04,0.04565701559020045,1.0,0.04565701559020045,0.0873269435569755,"batch_size = 25,  epochs = 25","[[  0   0]
 [857  41]]",cnn
500112,SBIN,0.05,0.02338530066815145,1.0,0.02338530066815145,0.04570184983677912,"batch_size = 25,  epochs = 25","[[  0   0]
 [877  21]]",cnn
500112,SBIN,0.1,0.0022271714922049,1.0,0.0022271714922049,0.004444444444444445,"batch_size = 25,  epochs = 25","[[  0   0]
 [896   2]]",cnn
500124,DR.REDDY'S LABORATORIES LTD,0.01,0.2290249433106576,1.0,0.2290249433106576,0.3726937269372694,"batch_size = 25,  epochs = 25","[[  0   0]
 [680 202]]",cnn
500124,DR.REDDY'S LABORATORIES LTD,0.02,0.10090702947845803,1.0,0.10090702947845803,0.18331616889804325,"batch_size = 25,  epochs = 25","[[  0   0]
 [793  89]]",cnn
500124,DR.REDDY'S LABORATORIES LTD,0.03,0.04308390022675737,1.0,0.04308390022675737,0.08260869565217392,"batch_size = 25,  epochs = 25","[[  0   0]
 [844  38]]",cnn
500124,DR.REDDY'S LABORATORIES LTD,0.04,0.02154195011337869,1.0,0.02154195011337869,0.042175360710321866,"batch_size = 25,  epochs = 25","[[  0   0]
 [863  19]]",cnn
500124,DR.REDDY'S LABORATORIES LTD,0.05,0.010204081632653059,1.0,0.010204081632653059,0.020202020202020204,"batch_size = 25,  epochs = 25","[[  0   0]
 [873   9]]",cnn
500124,DR.REDDY'S LABORATORIES LTD,0.1,0.0011337868480725626,1.0,0.0011337868480725626,0.0022650056625141564,"batch_size = 25,  epochs = 25","[[  0   0]
 [881   1]]",cnn
500180,HDFC Bank Ltd,0.01,0.1950947603121516,1.0,0.1950947603121516,0.3264925373134329,"batch_size = 25,  epochs = 25","[[  0   0]
 [722 175]]",cnn
500180,HDFC Bank Ltd,0.02,0.07469342251950947,1.0,0.07469342251950947,0.13900414937759334,"batch_size = 25,  epochs = 25","[[  0   0]
 [830  67]]",cnn
500180,HDFC Bank Ltd,0.03,0.03901895206243032,1.0,0.03901895206243032,0.07510729613733906,"batch_size = 25,  epochs = 25","[[  0   0]
 [862  35]]",cnn
500180,HDFC Bank Ltd,0.04,0.021181716833890748,1.0,0.021181716833890748,0.04148471615720524,"batch_size = 25,  epochs = 25","[[  0   0]
 [878  19]]",cnn
500180,HDFC Bank Ltd,0.05,0.012263099219620958,1.0,0.012263099219620958,0.024229074889867842,"batch_size = 25,  epochs = 25","[[  0   0]
 [886  11]]",cnn
500180,HDFC Bank Ltd,0.1,0.0033444816053511705,1.0,0.0033444816053511705,0.0066666666666666645,"batch_size = 25,  epochs = 25","[[  0   0]
 [894   3]]",cnn
500182,HERO MOTOCORP LTD,0.01,0.24555555555555555,1.0,0.24555555555555555,0.3942908117752007,"batch_size = 25,  epochs = 25","[[  0   0]
 [679 221]]",cnn
500182,HERO MOTOCORP LTD,0.02,0.10444444444444444,1.0,0.10444444444444444,0.1891348088531188,"batch_size = 25,  epochs = 25","[[  0   0]
 [806  94]]",cnn
500182,HERO MOTOCORP LTD,0.03,0.042222222222222223,1.0,0.042222222222222223,0.08102345415778253,"batch_size = 25,  epochs = 25","[[  0   0]
 [862  38]]",cnn
500182,HERO MOTOCORP LTD,0.04,0.022222222222222227,1.0,0.022222222222222227,0.043478260869565216,"batch_size = 25,  epochs = 25","[[  0   0]
 [880  20]]",cnn
500182,HERO MOTOCORP LTD,0.05,0.013333333333333334,1.0,0.013333333333333334,0.02631578947368421,"batch_size = 25,  epochs = 25","[[  0   0]
 [888  12]]",cnn
500182,HERO MOTOCORP LTD,0.1,0.0,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[  0   0]
 [900   0]]",cnn
500209,INFOSYS LTD,0.01,0.20467185761957726,1.0,0.20467185761957726,0.3397968605724838,"batch_size = 25,  epochs = 25","[[  0   0]
 [715 184]]",cnn
500209,INFOSYS LTD,0.02,0.0878754171301446,1.0,0.0878754171301446,0.16155419222903886,"batch_size = 25,  epochs = 25","[[  0   0]
 [820  79]]",cnn
500209,INFOSYS LTD,0.03,0.04449388209121246,1.0,0.04449388209121246,0.08519701810436635,"batch_size = 25,  epochs = 25","[[  0   0]
 [859  40]]",cnn
500209,INFOSYS LTD,0.04,0.02002224694104561,1.0,0.02002224694104561,0.03925845147219193,"batch_size = 25,  epochs = 25","[[  0   0]
 [881  18]]",cnn
500209,INFOSYS LTD,0.05,0.012235817575083428,1.0,0.012235817575083428,0.024175824175824177,"batch_size = 25,  epochs = 25","[[  0   0]
 [888  11]]",cnn
500209,INFOSYS LTD,0.1,0.0011123470522803112,1.0,0.0011123470522803112,0.0022222222222222227,"batch_size = 25,  epochs = 25","[[  0   0]
 [898   1]]",cnn
500325,RELIANCE INDUSTRIES LTD,0.01,0.2525027808676307,1.0,0.2525027808676307,0.4031971580817051,"batch_size = 25,  epochs = 25","[[  0   0]
 [672 227]]",cnn
500325,RELIANCE INDUSTRIES LTD,0.02,0.10122358175750834,1.0,0.10122358175750834,0.18383838383838386,"batch_size = 25,  epochs = 25","[[  0   0]
 [808  91]]",cnn
500325,RELIANCE INDUSTRIES LTD,0.03,0.05005561735261402,1.0,0.05005561735261402,0.09533898305084744,"batch_size = 25,  epochs = 25","[[  0   0]
 [854  45]]",cnn
500325,RELIANCE INDUSTRIES LTD,0.04,0.02669632925472748,1.0,0.02669632925472748,0.05200433369447454,"batch_size = 25,  epochs = 25","[[  0   0]
 [875  24]]",cnn
500387,SHREE CEMENT LTD,0.01,0.2707509881422925,1.0,0.2707509881422925,0.4261275272161742,"batch_size = 25,  epochs = 25","[[  0   0]
 [369 137]]",cnn
500387,SHREE CEMENT LTD,0.02,0.11857707509881422,1.0,0.11857707509881422,0.2120141342756184,"batch_size = 25,  epochs = 25","[[  0   0]
 [446  60]]",cnn
500387,SHREE CEMENT LTD,0.03,0.0533596837944664,1.0,0.0533596837944664,0.10131332082551596,"batch_size = 25,  epochs = 25","[[  0   0]
 [479  27]]",cnn
500387,SHREE CEMENT LTD,0.04,0.01976284584980237,1.0,0.01976284584980237,0.03875968992248062,"batch_size = 25,  epochs = 25","[[  0   0]
 [496  10]]",cnn
500387,SHREE CEMENT LTD,0.05,0.001976284584980237,1.0,0.001976284584980237,0.003944773175542407,"batch_size = 25,  epochs = 25","[[  0   0]
 [505   1]]",cnn
500387,SHREE CEMENT LTD,0.1,0.0,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[  0   0]
 [506   0]]",cnn
500680,PFIZER LTD,0.01,0.21818181818181812,1.0,0.21818181818181812,0.3582089552238806,"batch_size = 25,  epochs = 25","[[  0   0]
 [688 192]]",cnn
500680,PFIZER LTD,0.02,0.08181818181818183,1.0,0.08181818181818183,0.15126050420168066,"batch_size = 25,  epochs = 25","[[  0   0]
 [808  72]]",cnn
500680,PFIZER LTD,0.03,0.02613636363636364,1.0,0.02613636363636364,0.050941306755260235,"batch_size = 25,  epochs = 25","[[  0   0]
 [857  23]]",cnn
500680,PFIZER LTD,0.04,0.010227272727272729,1.0,0.010227272727272729,0.020247469066366704,"batch_size = 25,  epochs = 25","[[  0   0]
 [871   9]]",cnn
500680,PFIZER LTD,0.05,0.004545454545454545,1.0,0.004545454545454545,0.009049773755656108,"batch_size = 25,  epochs = 25","[[  0   0]
 [876   4]]",cnn
500680,PFIZER LTD,0.1,0.0,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[  0   0]
 [880   0]]",cnn
500770,TATA CHEMICALS LTD,0.01,0.2421686746987952,1.0,0.2421686746987952,0.38991270611057227,"batch_size = 25,  epochs = 25","[[  0   0]
 [629 201]]",cnn
500770,TATA CHEMICALS LTD,0.02,0.11325301204819276,1.0,0.11325301204819276,0.20346320346320346,"batch_size = 25,  epochs = 25","[[  0   0]
 [736  94]]",cnn
500770,TATA CHEMICALS LTD,0.03,0.05301204819277108,1.0,0.05301204819277108,0.10068649885583524,"batch_size = 25,  epochs = 25","[[  0   0]
 [786  44]]",cnn
500770,TATA CHEMICALS LTD,0.04,0.03132530120481928,1.0,0.03132530120481928,0.060747663551401876,"batch_size = 25,  epochs = 25","[[  0   0]
 [804  26]]",cnn
500770,TATA CHEMICALS LTD,0.05,0.016867469879518072,1.0,0.016867469879518072,0.03317535545023696,"batch_size = 25,  epochs = 25","[[  0   0]
 [816  14]]",cnn
500770,TATA CHEMICALS LTD,0.1,0.004819277108433735,1.0,0.004819277108433735,0.00959232613908873,"batch_size = 25,  epochs = 25","[[  0   0]
 [826   4]]",cnn
500790,NESTLE INDIA LTD,0.01,0.1846496106785317,1.0,0.1846496106785317,0.3117370892018779,"batch_size = 25,  epochs = 25","[[  0   0]
 [733 166]]",cnn
500790,NESTLE INDIA LTD,0.02,0.07230255839822025,1.0,0.07230255839822025,0.1348547717842324,"batch_size = 25,  epochs = 25","[[  0   0]
 [834  65]]",cnn
500790,NESTLE INDIA LTD,0.03,0.03448275862068965,1.0,0.03448275862068965,0.06666666666666668,"batch_size = 25,  epochs = 25","[[  0   0]
 [868  31]]",cnn
500790,NESTLE INDIA LTD,0.04,0.013348164627363738,1.0,0.013348164627363738,0.02634467618002196,"batch_size = 25,  epochs = 25","[[  0   0]
 [887  12]]",cnn
500790,NESTLE INDIA LTD,0.05,0.0055617352614015575,1.0,0.0055617352614015575,0.011061946902654869,"batch_size = 25,  epochs = 25","[[  0   0]
 [894   5]]",cnn
500790,NESTLE INDIA LTD,0.1,0.0,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[  0   0]
 [899   0]]",cnn
500825,BRITANNIA INDUSTRIES LTD,0.01,0.22013422818791947,1.0,0.22013422818791947,0.3608360836083608,"batch_size = 25,  epochs = 25","[[  0   0]
 [581 164]]",cnn
500825,BRITANNIA INDUSTRIES LTD,0.02,0.07919463087248323,1.0,0.07919463087248323,0.14676616915422888,"batch_size = 25,  epochs = 25","[[  0   0]
 [686  59]]",cnn
500825,BRITANNIA INDUSTRIES LTD,0.03,0.025503355704697986,1.0,0.025503355704697986,0.04973821989528796,"batch_size = 25,  epochs = 25","[[  0   0]
 [726  19]]",cnn
500825,BRITANNIA INDUSTRIES LTD,0.04,0.012080536912751677,1.0,0.012080536912751677,0.02387267904509284,"batch_size = 25,  epochs = 25","[[  0   0]
 [736   9]]",cnn
500825,BRITANNIA INDUSTRIES LTD,0.05,0.004026845637583893,1.0,0.004026845637583893,0.008021390374331552,"batch_size = 25,  epochs = 25","[[  0   0]
 [742   3]]",cnn
500825,BRITANNIA INDUSTRIES LTD,0.1,0.0013422818791946304,1.0,0.0013422818791946304,0.0026809651474530827,"batch_size = 25,  epochs = 25","[[  0   0]
 [744   1]]",cnn
501425,BOMBAY BURMAH TRADING CORP.LTD,0.01,0.3466494845360825,1.0,0.3466494845360825,0.5148325358851674,"batch_size = 25,  epochs = 25","[[  0   0]
 [507 269]]",cnn
501425,BOMBAY BURMAH TRADING CORP.LTD,0.02,0.17525773195876287,1.0,0.17525773195876287,0.2982456140350877,"batch_size = 25,  epochs = 25","[[  0   0]
 [640 136]]",cnn
501425,BOMBAY BURMAH TRADING CORP.LTD,0.03,0.09922680412371132,1.0,0.09922680412371132,0.1805392731535756,"batch_size = 25,  epochs = 25","[[  0   0]
 [699  77]]",cnn
501425,BOMBAY BURMAH TRADING CORP.LTD,0.04,0.05283505154639175,1.0,0.05283505154639175,0.1003671970624235,"batch_size = 25,  epochs = 25","[[  0   0]
 [735  41]]",cnn
501425,BOMBAY BURMAH TRADING CORP.LTD,0.05,0.028350515463917526,1.0,0.028350515463917526,0.055137844611528826,"batch_size = 25,  epochs = 25","[[  0   0]
 [754  22]]",cnn
501425,BOMBAY BURMAH TRADING CORP.LTD,0.1,0.001288659793814433,1.0,0.001288659793814433,0.002574002574002574,"batch_size = 25,  epochs = 25","[[  0   0]
 [775   1]]",cnn
506395,COROMANDEL INTERNATIONAL LTD,0.01,0.27901785714285715,1.0,0.27901785714285715,0.4363001745200698,"batch_size = 25,  epochs = 25","[[  0   0]
 [646 250]]",cnn
506395,COROMANDEL INTERNATIONAL LTD,0.02,0.14174107142857142,1.0,0.14174107142857142,0.2482893450635386,"batch_size = 25,  epochs = 25","[[  0   0]
 [769 127]]",cnn
506395,COROMANDEL INTERNATIONAL LTD,0.03,0.06808035714285714,1.0,0.06808035714285714,0.12748171368861022,"batch_size = 25,  epochs = 25","[[  0   0]
 [835  61]]",cnn
506395,COROMANDEL INTERNATIONAL LTD,0.04,0.033482142857142856,1.0,0.033482142857142856,0.06479481641468683,"batch_size = 25,  epochs = 25","[[  0   0]
 [866  30]]",cnn
506395,COROMANDEL INTERNATIONAL LTD,0.05,0.017857142857142856,1.0,0.017857142857142856,0.03508771929824561,"batch_size = 25,  epochs = 25","[[  0   0]
 [880  16]]",cnn
506395,COROMANDEL INTERNATIONAL LTD,0.1,0.002232142857142857,1.0,0.002232142857142857,0.004454342984409799,"batch_size = 25,  epochs = 25","[[  0   0]
 [894   2]]",cnn
507685,WIPRO LTD,0.01,0.21540178571428573,1.0,0.21540178571428573,0.3544536271808999,"batch_size = 25,  epochs = 25","[[  0   0]
 [703 193]]",cnn
507685,WIPRO LTD,0.02,0.10491071428571427,1.0,0.10491071428571427,0.18989898989899,"batch_size = 25,  epochs = 25","[[  0   0]
 [802  94]]",cnn
507685,WIPRO LTD,0.03,0.05580357142857143,1.0,0.05580357142857143,0.10570824524312897,"batch_size = 25,  epochs = 25","[[  0   0]
 [846  50]]",cnn
507685,WIPRO LTD,0.04,0.02790178571428572,1.0,0.02790178571428572,0.054288816503800214,"batch_size = 25,  epochs = 25","[[  0   0]
 [871  25]]",cnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.01,0.2355658198614319,1.0,0.2355658198614319,0.3813084112149533,"batch_size = 25,  epochs = 25","[[  0   0]
 [662 204]]",cnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.02,0.10046189376443418,1.0,0.10046189376443418,0.1825813221406086,"batch_size = 25,  epochs = 25","[[  0   0]
 [779  87]]",cnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.03,0.04503464203233257,1.0,0.04503464203233257,0.0861878453038674,"batch_size = 25,  epochs = 25","[[  0   0]
 [827  39]]",cnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.04,0.0184757505773672,1.0,0.0184757505773672,0.036281179138321996,"batch_size = 25,  epochs = 25","[[  0   0]
 [850  16]]",cnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.05,0.010392609699769052,1.0,0.010392609699769052,0.02057142857142857,"batch_size = 25,  epochs = 25","[[  0   0]
 [857   9]]",cnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.1,0.002309468822170901,1.0,0.002309468822170901,0.004608294930875576,"batch_size = 25,  epochs = 25","[[  0   0]
 [864   2]]",cnn
530965,INDIAN OIL CORPORATION LTD,0.01,0.27039106145251396,1.0,0.27039106145251396,0.42568161829375545,"batch_size = 25,  epochs = 25","[[  0   0]
 [653 242]]",cnn
