units,epochs,batch_size,layers,direction,root_mean_squared_error,mean_absolute_error,mean_squared_error,rsquared_adj
25,25,64,3,0.4831730769230769,0.053406631065191015,0.016090346356973758,0.002852268241733426,-0.012431843296987655
25,25,48,3,0.48197115384615385,0.05369777297888964,0.016131832394978316,0.00288345082289237,-0.023500310722169626
25,25,32,3,0.4735576923076923,0.053741172453559555,0.016090188102725524,0.0028881136166832282,-0.025155400816263773
25,25,25,3,0.4879807692307692,0.053794742062814406,0.016022323513987913,0.0028938742736047338,-0.027200184830721286
25,50,64,3,0.4735576923076923,0.05347081530966662,0.016125951065142086,0.002859128089880478,-0.014866792648047245
25,50,48,3,0.4891826923076923,0.05349298835906815,0.016171831430234193,0.0028614998035834003,-0.015708648417742888
25,50,32,3,0.49399038461538464,0.053558864749745985,0.015991197514812962,0.0028685519932815833,-0.018211870699204047
25,50,25,3,0.4807692307692308,0.053744576146124455,0.01616845312741677,0.0028884794651265694,-0.025285261187893537
25,75,64,3,0.4795673076923077,0.053387425046921316,0.01605713423411723,0.0028502171531406416,-0.011703795571891273
25,75,48,3,0.4831730769230769,0.0539833540043987,0.016307942642390008,0.002914202509564229,-0.03441582924393405
25,75,32,3,0.48677884615384615,0.05359449239579376,0.01628250127669102,0.0028723696151627953,-0.019566961325553134
25,100,64,3,0.4891826923076923,0.05361971207001505,0.016052358411320963,0.0028750735224713176,-0.020526731455310587
25,75,25,3,0.4951923076923077,0.05354921249027376,0.016207500658997245,0.0028675181583284913,-0.01784490401216221
25,100,48,3,0.47596153846153844,0.05354433201748195,0.016175099745472182,0.002866995491198343,-0.017659379790329055
75,25,25,3,0.484375,0.05358035161598813,0.0159935699076112,0.002870854079292921,-0.019029011650319783
75,25,32,3,0.47836538461538464,0.05391898511609316,0.016045607656854873,0.0029072569559494754,-0.03195045815926001
25,100,32,3,0.47716346153846156,0.053459317782791796,0.016139896481441394,0.002857898657801519,-0.014430397442401377
25,100,25,3,0.47596153846153844,0.05355543197193895,0.016108742870396167,0.00286818429370098,-0.018081353253922128
75,25,48,3,0.49759615384615385,0.05383837112206166,0.016109668278296664,0.002898570205076843,-0.028867037368200288
75,50,25,3,0.47716346153846156,0.05379842336287391,0.016284646877231596,0.002894270356331017,-0.02734077706493032
75,50,32,3,0.4795673076923077,0.05352632769533588,0.016093207920697475,0.0028650677565484808,-0.01697511737896429
75,25,64,3,0.47115384615384615,0.05373856076980033,0.01609538572821939,0.0028878329136095234,-0.025055763367663353
75,50,48,3,0.48197115384615385,0.053766119540813305,0.016131051918769415,0.0028907956104770264,-0.026107392596221857
75,50,64,3,0.4855769230769231,0.05374760817086674,0.016219022440354225,0.002888805384089021,-0.02540094832106421
75,75,25,3,0.47836538461538464,0.053457229609103325,0.016286484236416272,0.0028576753974803933,-0.014351149686126163
75,75,32,3,0.4891826923076923,0.05361475571063495,0.016371501528299335,0.0028745420299110627,-0.02033807458755743
75,75,48,3,0.49038461538461536,0.05398772506509953,0.01633890612578209,0.0029146744577047763,-0.034583350418444736
75,75,64,3,0.4891826923076923,0.0535380792791315,0.01615626000753351,0.0028663259328985695,-0.017421715557450757
75,100,32,3,0.4951923076923077,0.05343593951944762,0.016170436116046096,0.0028553996323260637,-0.013543351500669099
75,100,25,3,0.49038461538461536,0.05353300463679493,0.016262066167721332,0.002865782585443108,-0.017228850714714472
75,100,64,3,0.47115384615384615,0.053785390784191124,0.016222437754715217,0.0028928682618081514,-0.026843094160674985
75,100,48,3,0.4723557692307692,0.05354718660809771,0.01628732300529231,0.0028673011936424385,-0.017767890934003328
50,25,25,3,0.47475961538461536,0.05397788486764301,0.016298343137019163,0.0029136120547845245,-0.03420624333884503
50,25,32,3,0.47475961538461536,0.05362594573657223,0.016122247445221935,0.0028757420561417893,-0.02076403198910981
50,25,48,3,0.4987980769230769,0.05354088017478637,0.01607776791767815,0.002866625849890832,-0.01752817311598953
50,25,64,3,0.4735576923076923,0.05373491928314763,0.016147584240146624,0.002887441550366391,-0.02491684634581892
50,50,25,3,0.47716346153846156,0.053413067023306914,0.016114181524100553,0.0028529557288362764,-0.012675871479399525
50,50,64,3,0.47716346153846156,0.05369904899166436,0.01609801091797828,0.0028835878626091694,-0.023548953893612667
50,50,48,3,0.49038461538461536,0.05373951049314019,0.01620732420726808,0.002887934988042325,-0.02509199537580442
50,50,32,3,0.47716346153846156,0.053467656458169525,0.016056517144273377,0.002858790287128837,-0.014746887283779486
50,75,25,3,0.484375,0.053605404392657735,0.016244701412639704,0.002873539380100369,-0.019982177277069857
50,75,64,3,0.4951923076923077,0.05365312779765685,0.016194784174241545,0.0028786581224716987,-0.021799109393951577
50,75,48,3,0.49759615384615385,0.053695601462758376,0.0162124313673439,0.0028832176164473792,-0.023417532522168605
50,75,32,3,0.4987980769230769,0.053466498405354904,0.016155470310345324,0.002858666451729818,-0.014702931073960368
50,100,64,3,0.47716346153846156,0.05355564698217227,0.016211577608109966,0.0028682073236790577,-0.018089527899916247
50,100,48,3,0.47716346153846156,0.053784086523673134,0.016350804475322986,0.0028927279631859584,-0.026793294218789843
50,100,25,3,0.49278846153846156,0.05336737004672137,0.0161013964136867,0.002848076185703693,-0.010943844745067377
50,100,32,3,0.4879807692307692,0.05354109629886079,0.016218394919226338,0.002866648992883884,-0.01753638787741063
100,25,25,3,0.4831730769230769,0.05363373979657865,0.016020869927999656,0.002876578044567104,-0.021060771717173354
100,25,32,3,0.49158653846153844,0.05367199310855868,0.016018187913315496,0.00288068284424517,-0.022517798038759418
100,25,64,3,0.48677884615384615,0.0539053570779027,0.016169004691714506,0.002905787521696195,-0.03142887256366822
100,25,48,3,0.49278846153846156,0.05354005238312249,0.01606015943693588,0.0028665372091875,-0.01749670950069815
100,50,32,3,0.484375,0.053362407873090295,0.016033682145817102,0.0028475465740140492,-0.010755855505019118
100,50,25,3,0.49038461538461536,0.053688520910633156,0.016170448690639442,0.0028824572775714933,-0.023147645111727844
100,50,64,3,0.4855769230769231,0.05382332576107915,0.01617795831855011,0.0028969503959832463,-0.028292075209163325
100,50,48,3,0.4855769230769231,0.053910173328856226,0.01611490164800419,0.0029063067883473214,-0.031613189762545346
100,75,64,3,0.484375,0.05385559978823884,0.016210187957017633,0.0029004256285509516,-0.029525632440186245
100,75,32,3,0.4879807692307692,0.053518888764859295,0.01624185706872842,0.0028642714546253827,-0.016692464642441562
100,75,48,3,0.4831730769230769,0.05360440287305189,0.01615207703929201,0.0028734320073764536,-0.01994406460477527
100,75,25,3,0.4879807692307692,0.053442134362665476,0.016201187086354228,0.00285606172523719,-0.013778365843513107
100,100,64,3,0.4855769230769231,0.05372249342354913,0.016296558631027136,0.0028861062996432796,-0.024442890098968162
100,100,48,3,0.47716346153846156,0.05354388706654804,0.016256860330018955,0.0028669478421952505,-0.017642466455416672
100,100,32,3,0.4951923076923077,0.053408053352183266,0.016217423547425728,0.0028524201628696544,-0.012485768728592195
100,100,25,3,0.49278846153846156,0.05346294626411155,0.01641552889756479,0.002858286623239279,-0.014568108390319745
